,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageTypeMeanPrice,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotDepth,LotFrontage,LotShape,LowQualFinSF,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscVal,MoSold,NeighborhoodMeanPrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SalePrice,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1161,1640,0,216,3,1,0,0,0,0,3,1,728,0,4,1,1,0,3,568,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,8,924,2,3,1,3,134091,1993,1640,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1162,1,4,0,0,1,0,3,14778,0,1,0,0,0,142,103,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,1,0,0,0,11,210625,0,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,224000,0,0,1,7,1296,4,108,1954,2006,2008
1162,894,0,0,3,1,0,0,0,0,3,1,492,0,4,1,0,0,4,402,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,8,450,2,3,3,3,202893,1968,894,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1163,1,3,0,0,0,1,3,8724,0,0,0,0,1,80,109,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,136793,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,129000,0,0,1,5,894,4,0,1968,1968,2007
1163,1258,0,0,0,0,0,1,0,0,3,3,1198,0,6,1,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,400,2,3,1,2,109962,1969,1258,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1164,2,3,0,0,0,1,3,12900,0,0,0,0,1,215,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,136793,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,108959,0,0,1,6,1198,4,120,1969,1969,2008
1164,1432,0,0,2,1,0,0,0,0,3,4,680,391,5,3,1,0,4,289,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,8,588,2,3,1,3,202893,1978,1432,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,4,0,0,0,1,3,16157,0,0,1,0,0,142,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,238773,180,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,194000,0,0,1,5,1360,4,168,1978,1978,2007
1165,1502,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,4,1502,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,644,2,3,2,3,202893,2009,1502,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1166,1,4,0,0,0,1,3,9541,0,0,0,0,1,120,79,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,268,0,0,0,1,0,9,316271,114,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,233170,0,0,1,7,1502,4,0,2009,2009,2009
1166,1694,0,0,3,1,0,0,0,0,3,3,0,0,1,1,0,0,4,1694,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,776,3,3,2,3,202893,2008,1694,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1167,1,4,0,0,0,1,3,10475,1,0,0,0,0,163,64,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,0,0,1,0,2,197966,33,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,245350,0,0,1,7,1694,4,160,2008,2008,2010
1167,959,712,0,3,1,0,0,0,0,3,1,786,0,6,1,1,0,4,173,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,472,2,3,3,3,202893,2000,1671,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1168,1,3,0,0,0,1,3,10852,0,0,0,0,1,187,58,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,192855,38,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,173000,0,0,1,7,959,4,0,2000,2000,2006
1168,1236,872,0,4,1,0,0,0,0,3,1,626,0,3,1,0,0,3,501,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,2,8,540,2,3,1,3,160571,1935,2108,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1169,1,4,0,0,0,1,3,13728,1,0,0,0,0,114,120,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,128220,0,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,235000,90,0,1,7,1127,4,0,1935,1986,2008
1169,1831,1796,0,4,1,0,0,0,0,3,4,1387,0,6,1,1,0,5,543,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,8,807,3,3,3,3,202893,1995,3627,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1170,1,4,0,0,0,1,3,35760,0,1,0,0,0,303,118,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1378,0,1,0,0,0,7,335295,76,5,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,625000,0,0,1,10,1930,4,361,1995,1996,2006
1170,1118,0,0,3,1,0,0,0,0,3,3,522,0,5,1,1,0,3,574,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,8,358,1,3,3,3,202893,1977,1118,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1171,1,3,0,0,0,1,3,9880,0,0,0,0,1,130,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,156270,0,6,6,0,0,1,576,0,1,0,0,0,0,0,0,0,1,0,0,0,0,171000,0,0,1,6,1096,4,203,1977,1977,2008
1171,1261,0,0,3,1,0,0,0,0,3,1,662,0,5,1,1,0,3,599,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,8,433,2,3,2,3,202893,1958,1261,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1172,1,3,0,0,0,1,3,9120,0,0,0,0,1,120,76,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1400,11,145847,0,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,163000,288,0,1,6,1261,4,0,1958,1958,2008
1172,625,625,0,2,0,0,0,0,1,3,1,0,0,1,1,0,0,4,625,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,625,2,3,3,3,134091,2006,1250,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1173,1,4,0,0,0,1,3,4017,0,0,0,0,1,114,35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,225380,54,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,171900,0,0,1,5,625,4,0,2006,2007,2008
1173,1636,971,0,3,1,0,0,0,0,3,1,152,469,3,4,0,0,3,977,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,3,4,0,0,0,0,0,103317,1890,3086,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1174,1,5,1,0,0,0,3,18030,0,0,0,0,1,130,138,3,479,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,212565,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,200500,0,0,1,12,1598,4,122,1946,1994,2007
1174,1170,1175,0,4,1,0,0,0,0,3,1,503,0,3,1,0,0,4,449,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,2,8,360,2,3,1,3,134091,1932,2345,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1175,1,3,0,0,0,1,3,16560,0,0,0,0,1,207,80,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,210625,0,8,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,239000,0,0,1,9,952,4,0,1932,1950,2006
1175,2129,743,0,4,1,0,0,0,0,3,1,700,0,6,1,0,0,4,983,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,8,541,2,3,3,3,202893,1992,2872,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1176,1,4,0,0,0,1,3,10678,0,0,0,0,1,125,85,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,337,0,1,0,0,0,4,335295,33,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,285000,0,0,1,9,1683,4,0,1992,2000,2007
1176,923,0,0,3,1,0,0,0,0,3,1,658,0,5,1,1,0,3,218,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,264,1,3,1,3,202893,1984,923,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1177,1,3,0,0,0,1,3,6951,0,1,0,0,0,187,37,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,156270,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,119500,0,0,1,5,876,4,362,1984,1985,2008
1177,818,406,0,3,1,0,0,0,0,3,1,468,0,3,1,0,0,3,350,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,210,1,3,1,3,134091,1926,1224,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1178,1,3,1,0,0,0,3,3950,0,0,0,0,1,142,27,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,128225,0,8,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,115000,0,0,1,5,818,4,0,1926,2004,2009
1178,820,523,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,731,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,102,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,8,186,1,3,1,2,134091,1921,1343,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1179,1,3,0,0,0,1,3,7681,0,0,1,0,0,142,54,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,210625,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,154900,0,0,1,7,731,4,192,1921,1950,2009
1179,1124,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,190,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,1,6,0,0,0,0,0,103317,1890,1124,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1180,1,3,0,0,0,1,3,8335,1,0,0,0,0,108,77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,128220,36,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,93000,0,0,1,5,0,4,0,1954,1954,2006
1180,1298,1216,0,4,1,0,0,0,0,3,1,1216,0,2,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,693,2,3,3,3,202893,1990,2514,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1181,1,3,0,0,0,1,3,11170,1,0,0,0,0,142,78,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,242247,0,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,250000,0,0,1,8,1216,4,0,1990,1991,2006
1181,1652,0,153,2,0,0,0,0,1,3,4,1480,0,6,1,1,1,5,120,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,8,482,2,3,3,3,202893,2008,1652,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1182,1,4,0,1,0,0,2,5587,0,0,0,0,1,87,64,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,0,0,0,1,0,11,210625,53,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,392500,0,0,1,5,1600,4,162,2008,2008,2008
1182,2411,2065,0,4,1,0,0,0,0,3,3,2096,0,6,1,1,0,5,300,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,3,8,813,3,3,3,3,202893,1996,4476,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1183,1,5,0,0,0,1,3,15623,1,0,0,0,0,97,160,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,335295,78,5,10,0,0,1,555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,745000,0,0,1,10,2396,4,171,1996,1996,2007
1183,1130,0,0,2,1,0,0,0,0,3,1,821,0,3,1,1,0,3,299,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,1,8,720,2,3,1,3,134091,1970,1130,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1184,1,3,0,0,0,1,3,10800,0,0,0,0,1,180,60,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,128225,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120000,0,0,1,5,1120,4,229,1920,1950,2006
1184,1572,0,0,3,1,0,0,0,0,3,4,1159,0,3,1,1,0,3,413,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,1,8,995,3,3,2,3,151283,1963,1572,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1185,1,3,0,0,0,1,2,35133,0,0,0,0,1,702,50,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226,0,1,0,0,0,5,242247,263,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,186700,263,1,0,5,1572,4,0,1963,1963,2007
1185,949,272,0,4,1,0,0,0,0,3,1,392,0,4,1,1,0,3,392,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,236,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,392,1,3,1,3,202893,1965,1221,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1186,1,3,0,0,0,1,3,9738,0,0,0,0,1,162,60,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,128220,0,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,104900,0,0,1,7,784,4,0,1924,1950,2006
1186,1014,685,0,3,0,1,0,0,0,3,2,440,0,4,1,1,0,2,538,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,420,2,2,1,2,109962,1920,1699,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1187,2,3,1,0,0,0,2,10615,1,0,0,0,0,99,107,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,128225,74,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,95000,0,0,1,7,978,4,0,1900,1970,2009
1187,1624,0,0,2,1,0,0,0,0,3,1,1456,0,6,1,1,0,4,168,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,192,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,8,757,3,3,2,3,202893,1994,1624,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1188,1,4,0,0,0,1,3,12461,1,0,0,0,0,140,89,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,335295,114,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,262000,0,0,1,5,1624,4,0,1994,1995,2006
1188,831,829,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,4,831,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,493,2,3,2,3,202893,2002,1660,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1189,1,4,0,0,0,1,3,8935,0,0,0,0,1,131,68,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,95,0,1,0,0,0,7,197966,68,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,195000,0,0,1,7,831,4,144,2002,2002,2009
1189,1028,776,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,994,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,442,2,3,3,3,202893,1999,1804,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1190,1,4,0,0,0,1,3,7500,0,0,0,0,1,125,60,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,192855,60,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,189000,0,0,1,7,994,4,140,1999,1999,2010
1190,1622,0,0,3,0,1,0,0,0,3,3,1159,0,4,1,1,0,3,90,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,8,1356,4,3,3,3,151283,1975,1622,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1191,1,3,0,0,1,0,2,32463,0,0,0,0,1,142,227,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149,0,0,0,1,0,3,156270,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,168000,0,0,1,7,1249,4,439,1961,1975,2007
